7.25,7.285714285714286,,7,6.75,7.59375,6.52,7.0625,7.6,6.65625,6,6,6.666666666666667,8,7.6923076923076925,8.142857142857142,7.153846153846154,7,7.140845070422535,,6.934782608695652,7.3,6.647058823529412,8,7.5625,7.421052631578948,8,6.5,7.8,7.5,8
9,,,,,,,,,,,9,,,,,,,,,,,,,9,,,,,9,
8,,,7.25,,8.4,5,8.5,,,,,6.5,,,,9,9,8.5,,8,,,8.5,,8.5,,,,8.5,9
7.0272108843537415,7.458333333333333,8,6.730569948186528,6.75,7.264705882352941,6.696969696969697,6.973684210526316,7.153846153846154,6.433333333333334,6.833333333333333,6.416666666666667,7.193548387096774,7,7.033333333333333,7.28,7.15686274509804,7.522727272727272,6.968421052631579,7.5,6.867256637168142,6.857142857142857,6.779661016949152,6.083333333333333,7.225352112676056,6.9,7.444444444444445,7.444444444444445,6.9,7.376237623762377,8.0625
8.88888888888889,9,,9.125,,9,10,9.857142857142858,,8.75,,8.75,9,,,,9.428571428571429,8.8,9.125,,9,9,9,9,9,10,,,10,8.9,10
8.222222222222221,8.666666666666666,,8.333333333333334,,8.909090909090908,,8,9,,8.5,,8.5,,8,8.333333333333334,7.666666666666667,7,8,,8,8.666666666666666,7.5,8,8.5,9,9.5,,8,8,8.2
9.857142857142858,10,,9.727272727272728,10,8.666666666666666,9.666666666666666,10,,9,,,9,,,,10,10,9.444444444444445,,9.6,,10,9.25,10,9,,,9.833333333333334,9.833333333333334,10
7.516129032258065,7.655172413793103,6.5,7.552631578947368,7.375,7.931818181818182,6.5,7.348837209302325,5,7.222222222222222,8,7.6,7.214285714285714,7.666666666666667,8.071428571428571,8.75,8,8.423076923076923,7.6,7,7.611111111111111,7.866666666666666,7.769230769230769,7.2,7.153846153846154,7.714285714285714,8.333333333333334,7.2,7.769230769230769,7.74074074074074,9
10,10,,10,,10,,10,,10,10,,,,,,10,,10,,10,,10,10,10,10,,,,10,
9.741935483870968,9.62162162162162,,9.58695652173913,9.22222222222222,9.4375,9.428571428571429,9.545454545454543,9.125,9.466666666666669,9,,9.666666666666666,9.8,10,,9.5,10,9.375,10,9.714285714285714,9.523809523809524,9.5,10,9.4,10,9.8,9.625,9.25,8.909090909090908,
8.076923076923077,8.333333333333334,,8.23076923076923,,8.416666666666666,7.333333333333333,8.25,9,7,,8.11111111111111,8.6,,8,9,7.75,8.5,7.8,,8.541666666666666,7.6,8.25,,8.5,8.916666666666666,,,7.5,7.666666666666667,9.666666666666666
8.166666666666666,7.5,,7.857142857142857,9,9.375,6.285714285714286,9,9,6.916666666666667,,9,6.5,,10,10,7.375,7.25,8.538461538461538,,8.454545454545455,7.636363636363637,8,9,7.916666666666667,8.25,,,8.375,7.476190476190476,9
9,,,10,,10,,,,10,,,,,,,,,10,,8,10,,,10,,,,10,10,
8.615384615384615,9.125,,8.62,8.7,8.615384615384615,8.473684210526315,9,8.5,8.5,10,9,8.857142857142858,8,8.6,9,8.333333333333334,8.25,8.625,,8.4375,8.333333333333334,8.555555555555555,8.5,8.647058823529411,8.75,8,,8.4375,8.535714285714286,8
9.25,9,,9.8,9.5,9.666666666666666,,9.333333333333334,9,,,9,,9.5,,,9,9,9.5,,10,,9,10,9.2,10,,,9,9.333333333333334,9
6.385964912280702,7.263157894736842,7,6.589041095890411,7.153846153846154,7.92,4.925925925925926,7.074074074074074,7,5.2631578947368425,,5.888888888888889,7,5.615384615384615,6.8,8,7.5,7.625,6.653846153846154,4,5.933333333333334,7.35,5.666666666666667,7,7.181818181818182,6.5,,7,5.782608695652174,6.761904761904762,8.125
8.454545454545455,9,,7.785714285714286,8.333333333333334,8.583333333333334,7.4,9,8.333333333333334,6,8,8.666666666666666,10,,6.5,9.666666666666666,8.5,9.25,7.777777777777778,,7.333333333333333,7.285714285714286,8.571428571428571,,9.285714285714286,8.5,,,9,8.5,8.5
7.617647058823529,7.714285714285714,,7.853658536585366,8,7.6923076923076925,7,8.076923076923077,8,6.909090909090909,8,8,7.166666666666667,9,8,9,6.5,6.666666666666667,7.74074074074074,8,8,7.25,7.636363636363637,9,7.538461538461538,8.047619047619047,8,7,8.11111111111111,7.5,7.5
9.666666666666666,9.5,,9.11111111111111,10,8.5,6,9.428571428571429,,6.5,,8,8.5,10,9,9,8.75,8,8.166666666666666,,6,8.666666666666666,6.5,10,9,10,8.5,,10,9.5,8
8.615384615384615,8,,8.625,,9.25,9,8.8,,8,,,8,,9,9,9,9,8,,8.333333333333334,9,,,8.5,,,9,8.857142857142858,8.5,9
8.916666666666666,9,,9.1,9,8.222222222222221,,9.166666666666666,,,,8,9,9.2,8.666666666666666,,8.5,8.5,8.4,,8.5,8.571428571428571,,,9.375,8.666666666666666,7,9,9.6,9,
,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,
9,8,,9.5,,,,9,,,,,9,,,,,,9.25,,10,,,9.5,9,,,,,,
7.714285714285714,8.454545454545455,,7.860465116279069,1,8.466666666666667,5.615384615384615,8.083333333333334,9.5,6.636363636363637,7,7,7.75,,7,,8.4,8.666666666666666,7.645161290322581,,7.976744186046512,7.583333333333333,7.333333333333333,,7.555555555555555,8.76,,,7.8,7.933333333333334,8.333333333333334
6.925714285714286,7.775,,5.966292134831461,5.9375,7.019230769230769,4.324324324324325,6.883333333333334,8.777777777777779,4.212121212121212,7.285714285714286,6.782608695652174,7.28,5.142857142857143,7.0588235294117645,6.928571428571429,7.648648648648648,8.277777777777779,5.535714285714286,6.666666666666667,5.7407407407407405,6.706896551724138,6.648648648648648,2.5,7.054794520547945,6.4375,6.75,8.25,7.175,6.969072164948454,8.052631578947368
9.333333333333334,8.8,,9.428571428571429,,9.789473684210526,7,9.363636363636363,9,9.333333333333334,5,9,9.4,9.333333333333334,10,10,9.75,9.625,9.142857142857142,5,9.578947368421051,9.375,9,9,9.4375,9.666666666666666,,8,9.1,9.533333333333331,9.8
9.045454545454543,9,8.533333333333333,8.80952380952381,9,9.043478260869565,8.166666666666666,9.333333333333334,8,8.333333333333334,9.333333333333334,9.25,10,,9.5,,9.4,9.166666666666666,8.833333333333334,9.5,9.153846153846152,9.555555555555555,8.588235294117647,8.333333333333334,9.166666666666666,9.285714285714286,,8.533333333333333,,9.352941176470589,9.8
8.622641509433961,8.625,,8.76,8.6,9.22222222222222,8.565217391304348,8.461538461538462,8.666666666666666,8.875,10,9.25,8.909090909090908,8.5,8.4,7,8.666666666666666,9,9,,9.08695652173913,8.294117647058824,8.625,8.666666666666666,8.586206896551724,9.714285714285714,8,9.5,8.307692307692308,8.444444444444445,7
10,,,8.5,,9.25,,10,,,,,9.5,,9,,10,10,9.5,,8.5,8,,,9.666666666666666,7,,,10,9.5,
7.823834196891192,7.828571428571428,,7.777777777777778,7.85,7.444444444444445,7.655172413793103,7.513761467889908,7.8,7.717948717948718,8.076923076923077,8,7.8125,7.6923076923076925,7.25,7.384615384615385,7.846153846153846,7.777777777777778,7.4,8.25,7.492307692307692,7.892857142857143,8.09375,7.142857142857143,7.945945945945946,7.444444444444445,10,7.6,7.811320754716981,7.673076923076923,7.833333333333333
7.772727272727272,8.041666666666666,,7.517241379310345,7.75,7.612903225806452,,7.555555555555555,,4.5,8.11111111111111,6.9,8,8.666666666666666,7.75,8,7.290322580645161,8.058823529411764,6.285714285714286,8.75,6.583333333333333,7.866666666666666,7.444444444444445,4.5,7.357142857142857,6,7,,8.142857142857142,7.469387755102041,7.894736842105263
8.11111111111111,8,,8.4,8,8.272727272727273,,7.8,9,8.25,7.5,9,7.666666666666667,,,7.666666666666667,8.333333333333334,,8.357142857142858,7,8.75,,7,8.5,7.833333333333333,8.5,,9,7,8.444444444444445,9
8.454545454545455,8.75,,8.64516129032258,8.25,8.821917808219178,7.142857142857143,8.698924731182796,8.25,7.185185185185185,8.518518518518519,8.266666666666667,8.73913043478261,7.833333333333333,9.142857142857142,9.22222222222222,8.59375,8.65,8.422680412371134,8.416666666666666,8.443037974683545,8.69767441860465,8.827586206896552,8.28,8.903846153846153,8.924528301886792,9,8.636363636363637,8.333333333333334,8.451612903225806,9
8.7,9.25,,8.8,8.666666666666666,8.2,8,8.88888888888889,,10,9.25,,8.416666666666666,,8.5,8.5,8.5,8,8.4,,8.25,8.75,,8.272727272727273,8.666666666666666,7.4,,,8.666666666666666,9.142857142857142,8
8.923076923076923,8.5,,8.555555555555555,8,8.653846153846153,8.285714285714286,8.636363636363637,8.5,8.4,9,8.6,8.333333333333334,7,9.3,9.428571428571429,8.695652173913043,8.538461538461538,8.59375,,8.615384615384615,9.055555555555555,8.642857142857142,8,8.833333333333334,8.470588235294118,9,,9.428571428571429,8.655172413793103,8.65
7.885245901639344,8,,8.228070175438596,8.125,7.909090909090909,6.5,8.261904761904763,8.25,6.5,9,5.8,8.076923076923077,8.583333333333334,8.166666666666666,8.333333333333334,6.8,6.833333333333333,7.733333333333333,9,7.7,8,8.2,7.5,8.169491525423728,7,9,7.625,8.25,7,7.2
8.803921568627452,8.75,,8.375,7.5,9.01923076923077,7,8.466666666666667,9,7.2,9,8.857142857142858,8.6,10,9.470588235294118,9.692307692307692,9.071428571428571,9.2,8.578947368421053,8.6,8.285714285714286,8.902439024390244,9.357142857142858,8,7.9375,8.80952380952381,9.5,9,9.25,8.571428571428571,9.166666666666666
9.333333333333334,9,,9.06896551724138,8.4,9.588235294117649,8,8.636363636363637,,9,9,8,8.25,,9.666666666666666,10,9,9,9.071428571428571,9,9.333333333333334,9.6,9.75,9,9.363636363636363,9.466666666666669,9,9,9.11111111111111,8.923076923076923,9.5
6.818181818181818,6.571428571428571,,7.608695652173913,7,8.368421052631579,8,7,,7.333333333333333,,,7.4,5,,,7.714285714285714,6,8.142857142857142,,8,6.75,,8.5,4.5,8.714285714285714,,,4.5,8.294117647058824,6
8.263157894736842,8.142857142857142,9,8.235294117647058,8.333333333333334,8.333333333333334,,8,,,8.333333333333334,7.75,8,7.5,7.5,7.5,7.4,7.6,8.4,8.5,8.333333333333334,8,8.11111111111111,,8.11111111111111,8.333333333333334,8,8.666666666666666,7.666666666666667,7.666666666666667,8
8.25,9.5,,8.857142857142858,8.333333333333334,8.333333333333334,,9.166666666666666,10,,8,8,,9,,,8.5,,8.75,8,8,7,8,8,9.8,8,,10,8.25,8.2,
8.545454545454545,9,,8.590909090909092,9.166666666666666,8.8,8,8.9,7,8.333333333333334,7,,8.11111111111111,,,10,8,7.333333333333333,8.833333333333334,,8.636363636363637,8,8,8,8.875,9.666666666666666,,10,,8.545454545454545,7.333333333333333
9.333333333333334,8,,7.75,,8,,7.666666666666667,10,,,,6,,,,10,10,8.333333333333334,,9,6,,7.5,9,,,,10,7.75,10
9,,,,,,,,,,,,,,,,9,9,,,,,,,9,,,,,9,9
9.166666666666666,10,,9.5,8,9.5,,9.25,,,,9,10,9,,10,9,9,,,,,9,,9.2,,,,9,8.5,
8.3,8.307692307692308,,8,8.333333333333334,8.31578947368421,6.5,8.15,8,5,9,8.25,7.4,7,,8,7.666666666666667,8.4,8.076923076923077,,7.8,7.75,8,7.571428571428571,7.333333333333333,8,,,8,8.083333333333334,8.4
8.185185185185185,8,,8.03448275862069,,8.346153846153847,7.5,8.166666666666666,7.75,7.5,8.333333333333334,8.428571428571429,8,6.833333333333333,9,9,8.526315789473685,8.705882352941176,7.8125,,8.045454545454545,8.555555555555555,8.8,8.2,7.88,7.833333333333333,9,9.11111111111111,7.285714285714286,8.029411764705882,8.4
10,,,9,,9.6,,,,8,,,,,,,10,,9.333333333333334,,8.5,10,,9.333333333333334,,,,,,10,
8.857142857142858,10,,9,,9.5,9,,,9,,8,9.25,,,,8.333333333333334,9.333333333333334,9,,9,9,9,9,9.25,9,,,8,8.833333333333334,9.333333333333334
9,7.666666666666667,,8.736842105263158,8.666666666666666,9.142857142857142,,8.4,,8.5,9.4,,8.4,,,,9.6,10,8.571428571428571,,8.428571428571429,8.333333333333334,9.666666666666666,8.6,8.75,8.714285714285714,,9,8,9.11111111111111,10
7.258064516129032,8.375,,7.172413793103448,6,8.823529411764707,6.625,7.695652173913044,9,6,5.5,6.5,8,,,8,6.909090909090909,7.2,8.090909090909092,,8.142857142857142,7.25,9,8.333333333333334,7.625,8.222222222222221,,,7.857142857142857,6.967741935483871,7
9,,,9,,9,9,,,9,,,9,,,,,,,,,,,,,,,,9,9,
7.88,7.7,,7.8125,7.75,8.25,7.5,7.666666666666667,7,7,8,8,7.25,,7,8,8.272727272727273,8,7.2,8,8.2,8,8,,7.923076923076923,8,8,,8.1,8,8.6
8,,,7.333333333333333,,9,6.5,6.5,,6.5,,,6,,,,9.5,10,7,,7.333333333333333,9,,,6.5,,,,9,9.5,10
,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,10
9.08108108108108,9.391304347826088,,8.833333333333334,9.125,8.894736842105264,10,9,8.5,8.666666666666666,9.666666666666666,7,8.8,9.2,10,9,8.1,8,8.857142857142858,10,8.8,8.555555555555555,8,8.818181818181818,9.4,8.636363636363637,,9,8.5,9.04,8
8,7.333333333333333,,8,9,7.333333333333333,,8.5,,,,7,8,8.5,,8,7,,,,8,7,,,8.333333333333334,,7,,8,7,7
7.757142857142857,7.923076923076923,,8,8.333333333333334,8.166666666666666,7.083333333333333,8.1,7.666666666666667,7.625,8.272727272727273,7.4,7.9411764705882355,8,7.588235294117647,8,7.92,7.928571428571429,7.955223880597015,8,8.134615384615385,7.655172413793103,7.923076923076923,8.25,8.142857142857142,8.264705882352942,8,8.4,8.157894736842104,8.018867924528301,8.333333333333334
9,8,,7.5,,9.2,,9,,,,,8,9,,,,8,9,,,8.5,9,,8.5,,9,7,9.5,,8
8.46938775510204,8.307692307692308,8.142857142857142,8.5,8.375,8.3,7.666666666666667,8.35,,,8.4,8.285714285714286,8.142857142857142,9,8.68421052631579,8.7,8.466666666666667,8.5,8.3,8.428571428571429,8.375,8.478260869565217,8.25,8,8.4,8.5,8.857142857142858,8.083333333333334,8.5,8.28,9.5
8,10,,10,,10,,10,,,10,,,,,,,,10,,,6,,10,,10,,,,,
8.454545454545455,8.695652173913043,,8.285714285714286,8.9,8.574468085106384,8,8.710526315789474,8,8.333333333333334,8.666666666666666,7.866666666666666,8.8,,7,8.5,8.448275862068966,8.444444444444445,8.333333333333334,,8.038461538461538,8.55,8.176470588235293,8.181818181818182,8.621621621621621,8.135135135135135,,8.666666666666666,8.285714285714286,8.509803921568627,8.923076923076923
,,,10,,,,9,,,,,,,,,,,10,,10,,,,,9.5,,,,9,
8.379310344827585,9.208333333333334,,8.147058823529411,,8.875,5.875,9,6.5,6,9.666666666666666,7.8125,9.333333333333334,9,8,9.25,9.173913043478262,8.5,8.285714285714286,,8.5,8.619047619047619,8.75,8.583333333333334,8.5,8.921052631578947,,9,8.5,8.558823529411764,9.625
9,8.62962962962963,,8.75,8.384615384615385,8.8,8.791666666666666,8.714285714285714,8.636363636363637,8.846153846153847,8.25,9.333333333333334,8.909090909090908,9.2,9.428571428571429,8.75,9.666666666666666,9.6,8.91304347826087,10,8.76923076923077,8.96774193548387,8.9,8,8.744186046511627,8.695652173913043,10,9,9.25,9.175,10
7.877551020408164,8.6,,7.975609756097561,7.285714285714286,8.214285714285714,,8.25,9,8.6,9.25,6.2,8.166666666666666,,7.8,8.833333333333334,7.826086956521739,7.125,8.043478260869565,,8.076923076923077,7.736842105263157,8,7.666666666666667,8.296296296296296,8,8,8.142857142857142,8.1,7.911111111111111,7.764705882352941
8.636363636363637,8.25,,8.833333333333334,,8.666666666666666,,8,7,,9.6,,10,,6,10,8,6,7,9.6,,8.8,,,9.142857142857142,,,8,9,9,
,,,,,10,,,,,,,,,,,,10,8.5,,,,10,7,,,,,,,
8.166666666666666,8.857142857142858,,8.5,7.666666666666667,8.444444444444445,,8.538461538461538,,,9.5,5,8.666666666666666,,,8.333333333333334,9,8.666666666666666,9,,9,7.571428571428571,5,9,8.571428571428571,8.75,5,9.5,9,8.75,9
9.5,10,,10,,,,9.6,9.666666666666666,,,10,8,10,,10,8,8,9.25,,9,9,10,,10,,,,10,9,8
10,10,,10,,10,,10,,,,,10,,,10,,,,,,,,,10,,,,,,
8.882352941176471,8.461538461538462,,9.214285714285714,10,9.285714285714286,9,8.4,8,8,10,8,9,,9.666666666666666,10,8.5,10,8.85,10,9.142857142857142,9.6,9,10,9.181818181818182,9.20689655172414,,10,9,8.916666666666666,9
9.45,9.434782608695652,,9.48,8,9,9,9.48,9.333333333333334,6.666666666666667,10,8.75,9.666666666666666,9.666666666666666,,10,8.666666666666666,9.5,8.285714285714286,,6.666666666666667,9,10,,9.333333333333334,9,,9,9.5,9.125,8.666666666666666
10,10,,10,,10,,10,10,,,10,10,,,,10,10,10,,10,,10,,10,,,,10,10,
10,10,,8,8,10,7.333333333333333,10,,7.5,,8,,,,,9,10,7.333333333333333,,7.5,,7,,10,,,,,9,9
10,9.5,,9.5,,,9,9.333333333333334,,9,9,,,,,,9,,9,,9,,9,,9.5,9,,,,9.5,
7.407407407407407,7.454545454545454,,7.666666666666667,7.6,8.272727272727273,6.911764705882353,7.32,8,7.341463414634147,8.5,7,7.642857142857143,6.5,7.8,8,7.4,,7.5,9.333333333333334,7.527272727272727,7.741935483870968,7.142857142857143,8,7.609756097560975,7.916666666666667,7,6.5,7.444444444444445,7.536585365853658,
8.391304347826088,8.76923076923077,,8.166666666666666,9.25,8.555555555555555,7.857142857142857,8.4,10,7.909090909090909,10,8.333333333333334,8.833333333333334,,8,7,7.285714285714286,8.75,8.210526315789474,7,7.727272727272727,7.8,9,8.3,9.11111111111111,7.5,,,,9.25,7.5
8.295454545454545,8.464285714285714,6,8.81081081081081,7,8.325,9.833333333333334,8.5,10,8.25,9.142857142857142,9,9.181818181818182,8,7.666666666666667,9.23076923076923,9,8.75,9,10,8.689655172413794,8.5,8.588235294117647,7.5,8.166666666666666,9.125,,6,8.75,9,9.25
8.5,,,8.5,,8.666666666666666,8.5,8,,8.666666666666666,,,,8.5,,,8,,8.571428571428571,,8.666666666666666,8,,9,8.333333333333334,,,7,10,,8
7.870967741935484,8,,7.55,8,7.571428571428571,7.25,8.0625,7,7.4,8,8,7.8,7.666666666666667,9,9,8.4,8.333333333333334,7.5,,7.4,8,7.75,,7.625,,,,8,7.947368421052632,9
8.952380952380953,9.083333333333334,,9.149253731343284,9.285714285714286,8.863636363636363,9,8.925925925925926,9,9.142857142857142,9.5,8.5,8.916666666666666,,9,9,9.1,9,8.96078431372549,9,9.204545454545457,8.727272727272727,9,9,9.428571428571429,9,,10,8.571428571428571,9.04,10
5.666666666666667,5.28,2,5.046511627906977,,6.410714285714286,3.2,5.4324324324324325,3.6666666666666665,3.6666666666666665,5.25,5.25,5.785714285714286,5.5,6.571428571428571,8,6.5,6.043478260869565,5.875,7,5.727272727272728,5.894736842105263,4,7.375,5.047619047619048,6,4.333333333333333,2,6.333333333333333,6.3023255813953485,6.666666666666667
9.75,10,,,10,,9,10,10,,,9.5,,,,,10,,10,,,,,,10,,,,,9.75,
10,,,10,,,,,,,,,,10,,,,,,,,,,,10,,,,10,10,
7.325581395348837,7.578947368421052,,7.213114754098361,8,7.566666666666666,6.571428571428571,7.32258064516129,7.8,6.6923076923076925,8,6.75,7.1,7.5,7.636363636363637,7.333333333333333,7.357142857142857,8.142857142857142,7.238095238095238,8,7,7.461538461538462,7.8,6,7.5,7.9,,8,7.615384615384615,7.592592592592593,8.428571428571429
8.454545454545455,8,,8.266666666666667,,9.142857142857142,,8,7,8,,,9,,9,,8.833333333333334,9,8.857142857142858,,8.090909090909092,8.666666666666666,8,,8,8.166666666666666,8,9,9,8.285714285714286,9
7.714285714285714,6.666666666666667,,7.40625,8.25,7.875,7.714285714285714,7.142857142857143,6.333333333333333,7.6923076923076925,,7.75,7.6923076923076925,8,7.666666666666667,8.333333333333334,7,8.4,7.484848484848484,,7.782608695652174,7.2,8,6,7.055555555555555,7.4,7.5,9,8,7.391304347826087,8.5
8.2,9.285714285714286,,7.529411764705882,,8,6.555555555555555,8.428571428571429,8,6.6,9,7.6,10,,10,8,8,8.25,7.416666666666667,,7.666666666666667,7,6,,8.285714285714286,,,,7,7.625,8.5
7.903225806451613,7.933333333333334,,7.936170212765957,8.2,7.833333333333333,7.5,7.842105263157895,8.11111111111111,7.666666666666667,7,7.75,7.571428571428571,,9.5,9,7.8125,7.857142857142857,7.76,,8.142857142857142,7.428571428571429,4.5,8.5,7.733333333333333,7.916666666666667,,9,8.166666666666666,8.068965517241379,8.222222222222221
8.5,8.5,,8,9.2,8,7.5,8.3125,9,7.727272727272727,10,8.222222222222221,7.846153846153846,,,9,8,8.1,8.078947368421053,,7.885714285714286,7.714285714285714,8.333333333333334,8.166666666666666,8.4375,7.615384615384615,,,8.5,8.379310344827585,8.142857142857142
7.2105263157894735,7.151515151515151,,7.3478260869565215,7.25,7.756756756756757,6.318181818181818,7.292682926829267,8,6.727272727272728,7,7.416666666666667,7.75,6.769230769230769,7.666666666666667,7.833333333333333,7.722222222222222,8.4,7.525,7.285714285714286,7.272727272727272,7.642857142857143,7.5,8,7.285714285714286,7.75,6,8.4,6.96875,7.372093023255814,8
8.03448275862069,7.857142857142857,,7.711111111111111,7.571428571428571,8.025,7.833333333333333,7.704545454545454,9,7.533333333333333,8.1,8.117647058823529,7.857142857142857,8,7.659090909090909,7.185185185185185,8.2,8.166666666666666,7.433333333333334,8.2,7.588235294117647,7.904109589041096,8.045454545454545,8.25,7.837837837837838,7,8.444444444444445,10,8.027777777777779,8.512195121951219,8
9.2,9.214285714285714,,9,8,9.3,10,9.0625,10,,,9.5,8.6,10,9,8,10,10,10,,10,9.25,9.8,7,9.25,10,,,9,9.615384615384617,10
7.521739130434782,7.777777777777778,,7.21875,7,7.823529411764706,6.636363636363637,7.533333333333333,,5.5,7.833333333333333,5,7.769230769230769,7,8.363636363636363,8.5,7.666666666666667,7.909090909090909,7.105263157894737,8,7,7.85,6.4,7.833333333333333,7.3125,7.454545454545454,8,7,7.25,6.818181818181818,7.75
9.421052631578949,9,,9.307692307692308,9.6,8.7,,9.25,6,7,8.75,9.5,8.25,10,,,8.833333333333334,8.333333333333334,8.738095238095237,9,9.5,10,9,9.23076923076923,9.076923076923077,9.11111111111111,,9,9.714285714285714,9.61904761904762,10
,,,9,,,9,9,,9,,,9,,,,,,9,,,,,,,,,,,,
,,,8,,,,,,,,,,,,,,,8,,8,,,8,,,,,,,
,10,,9,,10,,10,,,,10,10,,,,10,10,9,,8.5,10,,,,9.333333333333334,,,8,,10
8,,,9.5,,6,,,,,,8,,10,,,,6.5,7.6,,8.4,7,7.666666666666667,10,10,8.5,,10,10,8,
8.857142857142858,9.333333333333334,,8.6,9,7.75,9,9.333333333333334,10,9,,9,9,,9,9,8.5,7.6,8.2,,8,8.666666666666666,8.333333333333334,,8.75,8.333333333333334,,,,8.6,8.5
7.529411764705882,7.875,,7.08,,7.333333333333333,7.2,7.888888888888889,7.5,6.666666666666667,8,8.5,8,7,7.4,7.666666666666667,8,8.5,6.75,,7,7,7.75,7,7.285714285714286,6.875,7,7,7.666666666666667,7.75,8.666666666666666
,,,10,,,,10,,,,,10,,,,,,10,,9,,,9,,,,,,,
8.125,8.384615384615385,,7.770833333333333,8,8.607142857142858,7.5,8.36,8.333333333333334,7.806451612903226,8,8.571428571428571,8.285714285714286,7,7.75,8,8.4,8.1,8.194444444444445,7,8.044444444444444,7.681818181818182,7.625,8.5,8.066666666666666,7.666666666666667,,8,8.411764705882353,8.267857142857142,8.666666666666666
8.5,8,,8.307692307692308,8,8.5,8,8,,8.333333333333334,,,8.5,,7,,9.2,9.5,8.3,,8.1,8.8,8.5,,8.5,8.6,,,7,9,9.333333333333334
8.911764705882353,8.631578947368421,,9.105882352941176,8.75,8.666666666666666,9.177777777777775,8.774193548387096,8,9.605263157894736,8.5,7.5,9.2,,9.2,8.5,8.5,8,9.272727272727272,,9.393939393939394,9.333333333333334,9.083333333333334,,8.961538461538462,8.75,,8,8.7,9,8
6.9491525423728815,7.1454545454545455,,7.333333333333333,7.375,7.519083969465649,6.3,7.255102040816326,7,5,7.078125,6.464285714285714,6.695652173913044,7.125,7,7.142857142857143,6.890909090909091,7,6.991379310344827,7.08,7.289156626506024,6.895348837209302,7.615384615384615,6.875,7.7894736842105265,7.75,8.285714285714286,8.64,7.176470588235294,7.348214285714286,7.0588235294117645
8,8,,7.583333333333333,8.666666666666666,8,,8.272727272727273,8,,,,8.2,8,8,8,7,7,7.5,,8,7.5,,7,8.071428571428571,,,,7.6,8,7.5
6.92,6.625,,6.827586206896552,5.333333333333333,7.111111111111111,6,6,9,4.833333333333333,9.333333333333334,6.5,6.333333333333333,7,6,7,8.125,6.833333333333333,7.076923076923077,9.5,6.384615384615385,6.714285714285714,7.272727272727272,,7.111111111111111,8.166666666666666,6,8.75,6.2,7.181818181818182,7.857142857142857
8.181818181818182,8.375,,8.21875,8.25,8.5,7.727272727272727,8.444444444444445,9,7.9,8,8.125,8,9,7.833333333333333,8,8.571428571428571,9.25,7.947368421052632,8.5,8.066666666666666,8.066666666666666,8.6,8,7.846153846153846,8,8,,8.142857142857142,8.076923076923077,7.75
6.730769230769231,7.3,,7.068965517241379,7.3,6.458333333333333,6.333333333333333,7.25,6.5,7,7.4,5.5,7,7.666666666666667,6.285714285714286,6,6.588235294117647,6.384615384615385,6.444444444444445,7,7.178571428571429,6.666666666666667,6.833333333333333,6.7,7.377358490566038,6.769230769230769,6,8.294117647058824,7.148148148148148,6.71875,6.75
